Source,Target,Source_Party,Target_Party,Source_Reselection,Target_Reselection,Source_District_Type,Target_District_Type,Source_Gender,Target_Gender,Source_Role,Target_Role
김민기,박완주,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김영호,박완주,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김정우,박완주,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
노웅래,박완주,더불어민주당,더불어민주당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
민홍철,박완주,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
박정,박완주,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
윤관석,박완주,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
이철희,박완주,더불어민주당,더불어민주당,초선,재선,비례대표,지역구,남,남,Co-Sponsor,Representative
전혜숙,박완주,더불어민주당,더불어민주당,재선,재선,지역구,지역구,여,남,Co-Sponsor,Representative
강석진,김승희,자유한국당,자유한국당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
김명연,김승희,자유한국당,자유한국당,재선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
김상훈,김승희,자유한국당,자유한국당,재선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
김석기,김승희,자유한국당,자유한국당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
박맹우,김승희,자유한국당,자유한국당,재선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
윤영석,김승희,자유한국당,자유한국당,재선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
윤재옥,김승희,자유한국당,자유한국당,재선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
이종명,김승희,자유한국당,자유한국당,초선,초선,비례대표,비례대표,남,여,Co-Sponsor,Representative
추경호,김승희,자유한국당,자유한국당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
한선교,김승희,자유한국당,자유한국당,4선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
기동민,인재근,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
김상희,인재근,더불어민주당,더불어민주당,3선,재선,지역구,지역구,여,여,Co-Sponsor,Representative
김영진,인재근,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
남인순,인재근,더불어민주당,더불어민주당,재선,재선,지역구,지역구,여,여,Co-Sponsor,Representative
박정,인재근,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
소병훈,인재근,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
오제세,인재근,더불어민주당,더불어민주당,4선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
유은혜,인재근,더불어민주당,더불어민주당,재선,재선,지역구,지역구,여,여,Co-Sponsor,Representative
윤관석,인재근,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
윤소하,인재근,정의당,더불어민주당,초선,재선,비례대표,지역구,남,여,Co-Sponsor,Representative
이인영,인재근,더불어민주당,더불어민주당,3선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
전혜숙,인재근,더불어민주당,더불어민주당,재선,재선,지역구,지역구,여,여,Co-Sponsor,Representative
정춘숙,인재근,더불어민주당,더불어민주당,초선,재선,비례대표,지역구,여,여,Co-Sponsor,Representative
기동민,인재근,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
김상희,인재근,더불어민주당,더불어민주당,3선,재선,지역구,지역구,여,여,Co-Sponsor,Representative
김영진,인재근,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
남인순,인재근,더불어민주당,더불어민주당,재선,재선,지역구,지역구,여,여,Co-Sponsor,Representative
박정,인재근,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
소병훈,인재근,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
오제세,인재근,더불어민주당,더불어민주당,4선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
유은혜,인재근,더불어민주당,더불어민주당,재선,재선,지역구,지역구,여,여,Co-Sponsor,Representative
윤관석,인재근,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
윤소하,인재근,정의당,더불어민주당,초선,재선,비례대표,지역구,남,여,Co-Sponsor,Representative
이인영,인재근,더불어민주당,더불어민주당,3선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
전혜숙,인재근,더불어민주당,더불어민주당,재선,재선,지역구,지역구,여,여,Co-Sponsor,Representative
정춘숙,인재근,더불어민주당,더불어민주당,초선,재선,비례대표,지역구,여,여,Co-Sponsor,Representative
김상희,인재근,더불어민주당,더불어민주당,3선,재선,지역구,지역구,여,여,Co-Sponsor,Representative
김영진,인재근,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
박정,인재근,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
소병훈,인재근,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
오제세,인재근,더불어민주당,더불어민주당,4선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
유은혜,인재근,더불어민주당,더불어민주당,재선,재선,지역구,지역구,여,여,Co-Sponsor,Representative
윤관석,인재근,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
윤소하,인재근,정의당,더불어민주당,초선,재선,비례대표,지역구,남,여,Co-Sponsor,Representative
이인영,인재근,더불어민주당,더불어민주당,3선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
전혜숙,인재근,더불어민주당,더불어민주당,재선,재선,지역구,지역구,여,여,Co-Sponsor,Representative
정춘숙,인재근,더불어민주당,더불어민주당,초선,재선,비례대표,지역구,여,여,Co-Sponsor,Representative
김상희,인재근,더불어민주당,더불어민주당,3선,재선,지역구,지역구,여,여,Co-Sponsor,Representative
김영진,인재근,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
박정,인재근,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
소병훈,인재근,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
오제세,인재근,더불어민주당,더불어민주당,4선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
유은혜,인재근,더불어민주당,더불어민주당,재선,재선,지역구,지역구,여,여,Co-Sponsor,Representative
윤관석,인재근,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
윤소하,인재근,정의당,더불어민주당,초선,재선,비례대표,지역구,남,여,Co-Sponsor,Representative
이인영,인재근,더불어민주당,더불어민주당,3선,재선,지역구,지역구,남,여,Co-Sponsor,Representative
전혜숙,인재근,더불어민주당,더불어민주당,재선,재선,지역구,지역구,여,여,Co-Sponsor,Representative
정춘숙,인재근,더불어민주당,더불어민주당,초선,재선,비례대표,지역구,여,여,Co-Sponsor,Representative
강병원,김경협,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
강훈식,김경협,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
고용진,김경협,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김병욱,김경협,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김영호,김경협,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김종민,김경협,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김한정,김경협,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
문희상,김경협,더불어민주당,더불어민주당,6선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
박광온,김경협,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
박완주,김경협,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
박재호,김경협,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
박정,김경협,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
서영교,김경협,더불어민주당,더불어민주당,재선,재선,지역구,지역구,여,남,Co-Sponsor,Representative
신창현,김경협,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
심재권,김경협,더불어민주당,더불어민주당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
안민석,김경협,더불어민주당,더불어민주당,4선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
어기구,김경협,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
유동수,김경협,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
유승희,김경협,더불어민주당,더불어민주당,3선,재선,지역구,지역구,여,남,Co-Sponsor,Representative
이수혁,김경협,더불어민주당,더불어민주당,초선,재선,비례대표,지역구,남,남,Co-Sponsor,Representative
이원욱,김경협,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
전해철,김경협,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
정재호,김경협,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
최운열,김경협,더불어민주당,더불어민주당,초선,재선,비례대표,지역구,남,남,Co-Sponsor,Representative
홍영표,김경협,더불어민주당,더불어민주당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
강병원,김경협,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
강훈식,김경협,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김정우,김경협,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김종민,김경협,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김한정,김경협,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
노웅래,김경협,더불어민주당,더불어민주당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
문희상,김경협,더불어민주당,더불어민주당,6선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
민병두,김경협,더불어민주당,더불어민주당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
박광온,김경협,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
박완주,김경협,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
박재호,김경협,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
박정,김경협,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
서영교,김경협,더불어민주당,더불어민주당,재선,재선,지역구,지역구,여,남,Co-Sponsor,Representative
신창현,김경협,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
안민석,김경협,더불어민주당,더불어민주당,4선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
어기구,김경협,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
유동수,김경협,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
유승희,김경협,더불어민주당,더불어민주당,3선,재선,지역구,지역구,여,남,Co-Sponsor,Representative
이수혁,김경협,더불어민주당,더불어민주당,초선,재선,비례대표,지역구,남,남,Co-Sponsor,Representative
이원욱,김경협,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
임종성,김경협,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
전해철,김경협,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
정성호,김경협,더불어민주당,더불어민주당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
정재호,김경협,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
최운열,김경협,더불어민주당,더불어민주당,초선,재선,비례대표,지역구,남,남,Co-Sponsor,Representative
홍영표,김경협,더불어민주당,더불어민주당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
홍의락,김경협,무소속,더불어민주당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
박정,노웅래,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
송기헌,노웅래,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
송옥주,노웅래,더불어민주당,더불어민주당,초선,3선,비례대표,지역구,여,남,Co-Sponsor,Representative
안민석,노웅래,더불어민주당,더불어민주당,4선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
유은혜,노웅래,더불어민주당,더불어민주당,재선,3선,지역구,지역구,여,남,Co-Sponsor,Representative
윤관석,노웅래,더불어민주당,더불어민주당,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
이수혁,노웅래,더불어민주당,더불어민주당,초선,3선,비례대표,지역구,남,남,Co-Sponsor,Representative
장정숙,노웅래,국민의당,더불어민주당,초선,3선,비례대표,지역구,여,남,Co-Sponsor,Representative
정동영,노웅래,국민의당,더불어민주당,4선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김석기,정갑윤,자유한국당,자유한국당,초선,5선,지역구,지역구,남,남,Co-Sponsor,Representative
박맹우,정갑윤,자유한국당,자유한국당,재선,5선,지역구,지역구,남,남,Co-Sponsor,Representative
성일종,정갑윤,자유한국당,자유한국당,초선,5선,지역구,지역구,남,남,Co-Sponsor,Representative
송희경,정갑윤,자유한국당,자유한국당,초선,5선,비례대표,지역구,여,남,Co-Sponsor,Representative
이종명,정갑윤,자유한국당,자유한국당,초선,5선,비례대표,지역구,남,남,Co-Sponsor,Representative
이진복,정갑윤,자유한국당,자유한국당,3선,5선,지역구,지역구,남,남,Co-Sponsor,Representative
이채익,정갑윤,자유한국당,자유한국당,재선,5선,지역구,지역구,남,남,Co-Sponsor,Representative
조훈현,정갑윤,자유한국당,자유한국당,초선,5선,비례대표,지역구,남,남,Co-Sponsor,Representative
최연혜,정갑윤,자유한국당,자유한국당,초선,5선,비례대표,지역구,여,남,Co-Sponsor,Representative
기동민,이철희,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
김영호,이철희,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
김정우,이철희,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
김종대,이철희,정의당,더불어민주당,초선,초선,비례대표,비례대표,남,남,Co-Sponsor,Representative
남인순,이철희,더불어민주당,더불어민주당,재선,초선,지역구,비례대표,여,남,Co-Sponsor,Representative
노웅래,이철희,더불어민주당,더불어민주당,3선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
박정,이철희,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
심기준,이철희,더불어민주당,더불어민주당,초선,초선,비례대표,비례대표,남,남,Co-Sponsor,Representative
윤관석,이철희,더불어민주당,더불어민주당,재선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
임종성,이철희,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
정성호,이철희,더불어민주당,더불어민주당,3선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
최도자,이철희,국민의당,더불어민주당,초선,초선,비례대표,비례대표,여,남,Co-Sponsor,Representative
한정애,이철희,더불어민주당,더불어민주당,재선,초선,지역구,비례대표,여,남,Co-Sponsor,Representative
기동민,박선숙,더불어민주당,국민의당,초선,재선,지역구,비례대표,남,여,Co-Sponsor,Representative
김관영,박선숙,국민의당,국민의당,재선,재선,지역구,비례대표,남,여,Co-Sponsor,Representative
박주현,박선숙,국민의당,국민의당,초선,재선,비례대표,비례대표,여,여,Co-Sponsor,Representative
박지원,박선숙,국민의당,국민의당,4선,재선,지역구,비례대표,남,여,Co-Sponsor,Representative
윤영일,박선숙,국민의당,국민의당,초선,재선,지역구,비례대표,남,여,Co-Sponsor,Representative
이찬열,박선숙,더불어민주당,국민의당,3선,재선,지역구,비례대표,남,여,Co-Sponsor,Representative
인재근,박선숙,더불어민주당,국민의당,재선,재선,지역구,비례대표,여,여,Co-Sponsor,Representative
장정숙,박선숙,국민의당,국민의당,초선,재선,비례대표,비례대표,여,여,Co-Sponsor,Representative
채이배,박선숙,국민의당,국민의당,초선,재선,비례대표,비례대표,남,여,Co-Sponsor,Representative
권은희,최도자,국민의당,국민의당,재선,초선,지역구,비례대표,여,여,Co-Sponsor,Representative
김광수,최도자,국민의당,국민의당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
김삼화,최도자,국민의당,국민의당,초선,초선,비례대표,비례대표,여,여,Co-Sponsor,Representative
김승희,최도자,자유한국당,국민의당,초선,초선,비례대표,비례대표,여,여,Co-Sponsor,Representative
남인순,최도자,더불어민주당,국민의당,재선,초선,지역구,비례대표,여,여,Co-Sponsor,Representative
이동섭,최도자,국민의당,국민의당,초선,초선,비례대표,비례대표,남,여,Co-Sponsor,Representative
이찬열,최도자,더불어민주당,국민의당,3선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
주승용,최도자,국민의당,국민의당,4선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
황주홍,최도자,국민의당,국민의당,재선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
김병관,이종걸,더불어민주당,더불어민주당,초선,5선,지역구,지역구,남,남,Co-Sponsor,Representative
김정우,이종걸,더불어민주당,더불어민주당,초선,5선,지역구,지역구,남,남,Co-Sponsor,Representative
민병두,이종걸,더불어민주당,더불어민주당,3선,5선,지역구,지역구,남,남,Co-Sponsor,Representative
민홍철,이종걸,더불어민주당,더불어민주당,재선,5선,지역구,지역구,남,남,Co-Sponsor,Representative
박용진,이종걸,더불어민주당,더불어민주당,초선,5선,지역구,지역구,남,남,Co-Sponsor,Representative
박찬대,이종걸,더불어민주당,더불어민주당,초선,5선,지역구,지역구,남,남,Co-Sponsor,Representative
백혜련,이종걸,더불어민주당,더불어민주당,초선,5선,지역구,지역구,여,남,Co-Sponsor,Representative
심기준,이종걸,더불어민주당,더불어민주당,초선,5선,비례대표,지역구,남,남,Co-Sponsor,Representative
이철희,이종걸,더불어민주당,더불어민주당,초선,5선,비례대표,지역구,남,남,Co-Sponsor,Representative
김관영,박선숙,국민의당,국민의당,재선,재선,지역구,비례대표,남,여,Co-Sponsor,Representative
김광수,박선숙,국민의당,국민의당,초선,재선,지역구,비례대표,남,여,Co-Sponsor,Representative
박지원,박선숙,국민의당,국민의당,4선,재선,지역구,비례대표,남,여,Co-Sponsor,Representative
윤영일,박선숙,국민의당,국민의당,초선,재선,지역구,비례대표,남,여,Co-Sponsor,Representative
이동섭,박선숙,국민의당,국민의당,초선,재선,비례대표,비례대표,남,여,Co-Sponsor,Representative
이찬열,박선숙,더불어민주당,국민의당,3선,재선,지역구,비례대표,남,여,Co-Sponsor,Representative
장정숙,박선숙,국민의당,국민의당,초선,재선,비례대표,비례대표,여,여,Co-Sponsor,Representative
정성호,박선숙,더불어민주당,국민의당,3선,재선,지역구,비례대표,남,여,Co-Sponsor,Representative
최도자,박선숙,국민의당,국민의당,초선,재선,비례대표,비례대표,여,여,Co-Sponsor,Representative
김관영,박선숙,국민의당,국민의당,재선,재선,지역구,비례대표,남,여,Co-Sponsor,Representative
김광수,박선숙,국민의당,국민의당,초선,재선,지역구,비례대표,남,여,Co-Sponsor,Representative
박지원,박선숙,국민의당,국민의당,4선,재선,지역구,비례대표,남,여,Co-Sponsor,Representative
신용현,박선숙,국민의당,국민의당,초선,재선,지역구,비례대표,여,여,Co-Sponsor,Representative
오세정,박선숙,국민의당,국민의당,초선,재선,비례대표,비례대표,남,여,Co-Sponsor,Representative
윤영일,박선숙,국민의당,국민의당,초선,재선,지역구,비례대표,남,여,Co-Sponsor,Representative
이찬열,박선숙,더불어민주당,국민의당,3선,재선,지역구,비례대표,남,여,Co-Sponsor,Representative
장정숙,박선숙,국민의당,국민의당,초선,재선,비례대표,비례대표,여,여,Co-Sponsor,Representative
채이배,박선숙,국민의당,국민의당,초선,재선,비례대표,비례대표,남,여,Co-Sponsor,Representative
김승희,추경호,자유한국당,자유한국당,초선,초선,비례대표,지역구,여,남,Co-Sponsor,Representative
박찬우,추경호,자유한국당,자유한국당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
안상수,추경호,무소속,자유한국당,3선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
엄용수,추경호,자유한국당,자유한국당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
이만희,추경호,자유한국당,자유한국당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
이현재,추경호,자유한국당,자유한국당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
정종섭,추경호,자유한국당,자유한국당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
조경태,추경호,자유한국당,자유한국당,4선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김관영,박선숙,국민의당,국민의당,재선,재선,지역구,비례대표,남,여,Co-Sponsor,Representative
김광수,박선숙,국민의당,국민의당,초선,재선,지역구,비례대표,남,여,Co-Sponsor,Representative
박지원,박선숙,국민의당,국민의당,4선,재선,지역구,비례대표,남,여,Co-Sponsor,Representative
이동섭,박선숙,국민의당,국민의당,초선,재선,비례대표,비례대표,남,여,Co-Sponsor,Representative
이찬열,박선숙,더불어민주당,국민의당,3선,재선,지역구,비례대표,남,여,Co-Sponsor,Representative
장정숙,박선숙,국민의당,국민의당,초선,재선,비례대표,비례대표,여,여,Co-Sponsor,Representative
정성호,박선숙,더불어민주당,국민의당,3선,재선,지역구,비례대표,남,여,Co-Sponsor,Representative
정인화,박선숙,국민의당,국민의당,초선,재선,지역구,비례대표,남,여,Co-Sponsor,Representative
채이배,박선숙,국민의당,국민의당,초선,재선,비례대표,비례대표,남,여,Co-Sponsor,Representative
최도자,박선숙,국민의당,국민의당,초선,재선,비례대표,비례대표,여,여,Co-Sponsor,Representative
김광수,박선숙,국민의당,국민의당,초선,재선,지역구,비례대표,남,여,Co-Sponsor,Representative
박지원,박선숙,국민의당,국민의당,4선,재선,지역구,비례대표,남,여,Co-Sponsor,Representative
오세정,박선숙,국민의당,국민의당,초선,재선,비례대표,비례대표,남,여,Co-Sponsor,Representative
윤영일,박선숙,국민의당,국민의당,초선,재선,지역구,비례대표,남,여,Co-Sponsor,Representative
이동섭,박선숙,국민의당,국민의당,초선,재선,비례대표,비례대표,남,여,Co-Sponsor,Representative
이찬열,박선숙,더불어민주당,국민의당,3선,재선,지역구,비례대표,남,여,Co-Sponsor,Representative
장정숙,박선숙,국민의당,국민의당,초선,재선,비례대표,비례대표,여,여,Co-Sponsor,Representative
정성호,박선숙,더불어민주당,국민의당,3선,재선,지역구,비례대표,남,여,Co-Sponsor,Representative
최도자,박선숙,국민의당,국민의당,초선,재선,비례대표,비례대표,여,여,Co-Sponsor,Representative
김병관,이종걸,더불어민주당,더불어민주당,초선,5선,지역구,지역구,남,남,Co-Sponsor,Representative
김정우,이종걸,더불어민주당,더불어민주당,초선,5선,지역구,지역구,남,남,Co-Sponsor,Representative
민병두,이종걸,더불어민주당,더불어민주당,3선,5선,지역구,지역구,남,남,Co-Sponsor,Representative
민홍철,이종걸,더불어민주당,더불어민주당,재선,5선,지역구,지역구,남,남,Co-Sponsor,Representative
박용진,이종걸,더불어민주당,더불어민주당,초선,5선,지역구,지역구,남,남,Co-Sponsor,Representative
박찬대,이종걸,더불어민주당,더불어민주당,초선,5선,지역구,지역구,남,남,Co-Sponsor,Representative
백혜련,이종걸,더불어민주당,더불어민주당,초선,5선,지역구,지역구,여,남,Co-Sponsor,Representative
심기준,이종걸,더불어민주당,더불어민주당,초선,5선,비례대표,지역구,남,남,Co-Sponsor,Representative
이철희,이종걸,더불어민주당,더불어민주당,초선,5선,비례대표,지역구,남,남,Co-Sponsor,Representative
고용진,박병석,더불어민주당,더불어민주당,초선,5선,지역구,지역구,남,남,Co-Sponsor,Representative
김영호,박병석,더불어민주당,더불어민주당,초선,5선,지역구,지역구,남,남,Co-Sponsor,Representative
김정우,박병석,더불어민주당,더불어민주당,초선,5선,지역구,지역구,남,남,Co-Sponsor,Representative
김중로,박병석,국민의당,더불어민주당,초선,5선,비례대표,지역구,남,남,Co-Sponsor,Representative
민홍철,박병석,더불어민주당,더불어민주당,재선,5선,지역구,지역구,남,남,Co-Sponsor,Representative
박경미,박병석,더불어민주당,더불어민주당,초선,5선,비례대표,지역구,여,남,Co-Sponsor,Representative
박정,박병석,더불어민주당,더불어민주당,초선,5선,지역구,지역구,남,남,Co-Sponsor,Representative
박찬대,박병석,더불어민주당,더불어민주당,초선,5선,지역구,지역구,남,남,Co-Sponsor,Representative
신창현,박병석,더불어민주당,더불어민주당,초선,5선,지역구,지역구,남,남,Co-Sponsor,Representative
원혜영,박병석,더불어민주당,더불어민주당,5선,5선,지역구,지역구,남,남,Co-Sponsor,Representative
윤관석,박병석,더불어민주당,더불어민주당,재선,5선,지역구,지역구,남,남,Co-Sponsor,Representative
전재수,박병석,더불어민주당,더불어민주당,초선,5선,지역구,지역구,남,남,Co-Sponsor,Representative
김영호,김종대,더불어민주당,정의당,초선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
김중로,김종대,국민의당,정의당,초선,초선,비례대표,비례대표,남,남,Co-Sponsor,Representative
노회찬,김종대,정의당,정의당,3선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
민홍철,김종대,더불어민주당,정의당,재선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
서영교,김종대,더불어민주당,정의당,재선,초선,지역구,비례대표,여,남,Co-Sponsor,Representative
심기준,김종대,더불어민주당,정의당,초선,초선,비례대표,비례대표,남,남,Co-Sponsor,Representative
심상정,김종대,정의당,정의당,3선,초선,지역구,비례대표,여,남,Co-Sponsor,Representative
윤소하,김종대,정의당,정의당,초선,초선,비례대표,비례대표,남,남,Co-Sponsor,Representative
이수혁,김종대,더불어민주당,정의당,초선,초선,비례대표,비례대표,남,남,Co-Sponsor,Representative
이정미,김종대,정의당,정의당,초선,초선,비례대표,비례대표,여,남,Co-Sponsor,Representative
정성호,김종대,더불어민주당,정의당,3선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
추혜선,김종대,정의당,정의당,초선,초선,비례대표,비례대표,여,남,Co-Sponsor,Representative
황주홍,김종대,국민의당,정의당,재선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
나경원,신상진,자유한국당,자유한국당,4선,4선,지역구,지역구,여,남,Co-Sponsor,Representative
문진국,신상진,자유한국당,자유한국당,초선,4선,비례대표,지역구,남,남,Co-Sponsor,Representative
송희경,신상진,자유한국당,자유한국당,초선,4선,비례대표,지역구,여,남,Co-Sponsor,Representative
유동수,신상진,더불어민주당,자유한국당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
이종명,신상진,자유한국당,자유한국당,초선,4선,비례대표,지역구,남,남,Co-Sponsor,Representative
전희경,신상진,자유한국당,자유한국당,초선,4선,비례대표,지역구,여,남,Co-Sponsor,Representative
