Source,Target,Source_Party,Target_Party,Source_Reselection,Target_Reselection,Source_District_Type,Target_District_Type,Source_Gender,Target_Gender,Source_Role,Target_Role
유은혜,윤관석,더불어민주당,더불어민주당,재선,재선,지역구,지역구,여,남,Representative,Co-Sponsor
유은혜,홍의락,더불어민주당,무소속,재선,재선,지역구,지역구,여,남,Representative,Co-Sponsor
강석진,김명연,자유한국당,자유한국당,초선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
강석진,김상훈,자유한국당,자유한국당,초선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
강석진,김순례,자유한국당,자유한국당,초선,초선,지역구,비례대표,남,여,Representative,Co-Sponsor
강석진,김승희,자유한국당,자유한국당,초선,초선,지역구,비례대표,남,여,Representative,Co-Sponsor
강석진,성일종,자유한국당,자유한국당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
강석진,송희경,자유한국당,자유한국당,초선,초선,지역구,비례대표,남,여,Representative,Co-Sponsor
강석진,윤한홍,자유한국당,자유한국당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
강석진,이완영,자유한국당,자유한국당,초선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
강석진,함진규,자유한국당,자유한국당,초선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
김상훈,박찬우,자유한국당,자유한국당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김성찬,박찬우,자유한국당,자유한국당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김용태,박찬우,자유한국당,자유한국당,3선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김태흠,박찬우,자유한국당,자유한국당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
박덕흠,박찬우,자유한국당,자유한국당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
박성중,박찬우,자유한국당,자유한국당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
박찬우,유민봉,자유한국당,자유한국당,초선,초선,지역구,비례대표,남,남,Representative,Co-Sponsor
박찬우,이명수,자유한국당,자유한국당,초선,3선,지역구,지역구,남,남,Representative,Co-Sponsor
박찬우,이우현,자유한국당,자유한국당,초선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
박찬우,이은권,자유한국당,자유한국당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
김병기,김종대,더불어민주당,정의당,초선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
김영호,김종대,더불어민주당,정의당,초선,초선,지역구,비례대표,남,남,Co-Sponsor,Representative
김종대,김종훈,정의당,무소속,초선,초선,비례대표,지역구,남,남,Representative,Co-Sponsor
김종대,김해영,정의당,더불어민주당,초선,초선,비례대표,지역구,남,남,Representative,Co-Sponsor
김종대,노회찬,정의당,정의당,초선,3선,비례대표,지역구,남,남,Representative,Co-Sponsor
김종대,심상정,정의당,정의당,초선,3선,비례대표,지역구,남,여,Representative,Co-Sponsor
김종대,윤소하,정의당,정의당,초선,초선,비례대표,비례대표,남,남,Representative,Co-Sponsor
김종대,이정미,정의당,정의당,초선,초선,비례대표,비례대표,남,여,Representative,Co-Sponsor
김종대,이철희,정의당,더불어민주당,초선,초선,비례대표,비례대표,남,남,Representative,Co-Sponsor
김종대,추혜선,정의당,정의당,초선,초선,비례대표,비례대표,남,여,Representative,Co-Sponsor
강훈식,김철민,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김종회,김철민,국민의당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김철민,김현권,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,남,Representative,Co-Sponsor
김철민,소병훈,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
김철민,송기헌,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
김철민,위성곤,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
김철민,윤영일,더불어민주당,국민의당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
김철민,윤후덕,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
김철민,임종성,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
김철민,정인화,더불어민주당,국민의당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
강석진,함진규,자유한국당,자유한국당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
권석창,함진규,자유한국당,자유한국당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김재원,함진규,자유한국당,자유한국당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
성일종,함진규,자유한국당,자유한국당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
여상규,함진규,자유한국당,자유한국당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
윤영석,함진규,자유한국당,자유한국당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
이양수,함진규,자유한국당,자유한국당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
이헌승,함진규,자유한국당,자유한국당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
임이자,함진규,자유한국당,자유한국당,초선,재선,비례대표,지역구,여,남,Co-Sponsor,Representative
강훈식,민홍철,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김해영,민홍철,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
민홍철,소병훈,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
민홍철,윤후덕,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
민홍철,이훈,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
민홍철,정인화,더불어민주당,국민의당,재선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
민홍철,조정식,더불어민주당,더불어민주당,재선,4선,지역구,지역구,남,남,Representative,Co-Sponsor
민홍철,주승용,더불어민주당,국민의당,재선,4선,지역구,지역구,남,남,Representative,Co-Sponsor
민홍철,황주홍,더불어민주당,국민의당,재선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
강창일,노웅래,더불어민주당,더불어민주당,4선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
권미혁,노웅래,더불어민주당,더불어민주당,초선,3선,지역구,지역구,여,남,Co-Sponsor,Representative
김민기,노웅래,더불어민주당,더불어민주당,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김병욱,노웅래,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
노웅래,박정,더불어민주당,더불어민주당,3선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
노웅래,송기헌,더불어민주당,더불어민주당,3선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
노웅래,신창현,더불어민주당,더불어민주당,3선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
노웅래,안민석,더불어민주당,더불어민주당,3선,4선,지역구,지역구,남,남,Representative,Co-Sponsor
노웅래,유은혜,더불어민주당,더불어민주당,3선,재선,지역구,지역구,남,여,Representative,Co-Sponsor
노웅래,이철희,더불어민주당,더불어민주당,3선,초선,지역구,비례대표,남,남,Representative,Co-Sponsor
노웅래,정동영,더불어민주당,국민의당,3선,4선,지역구,지역구,남,남,Representative,Co-Sponsor
강창일,노웅래,더불어민주당,더불어민주당,4선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
권미혁,노웅래,더불어민주당,더불어민주당,초선,3선,지역구,지역구,여,남,Co-Sponsor,Representative
김민기,노웅래,더불어민주당,더불어민주당,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김병욱,노웅래,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
노웅래,박정,더불어민주당,더불어민주당,3선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
노웅래,송기헌,더불어민주당,더불어민주당,3선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
노웅래,신창현,더불어민주당,더불어민주당,3선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
노웅래,안민석,더불어민주당,더불어민주당,3선,4선,지역구,지역구,남,남,Representative,Co-Sponsor
노웅래,유은혜,더불어민주당,더불어민주당,3선,재선,지역구,지역구,남,여,Representative,Co-Sponsor
노웅래,이철희,더불어민주당,더불어민주당,3선,초선,지역구,비례대표,남,남,Representative,Co-Sponsor
노웅래,정동영,더불어민주당,국민의당,3선,4선,지역구,지역구,남,남,Representative,Co-Sponsor
강창일,노웅래,더불어민주당,더불어민주당,4선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
권미혁,노웅래,더불어민주당,더불어민주당,초선,3선,지역구,지역구,여,남,Co-Sponsor,Representative
김민기,노웅래,더불어민주당,더불어민주당,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김병욱,노웅래,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
노웅래,박정,더불어민주당,더불어민주당,3선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
노웅래,송기헌,더불어민주당,더불어민주당,3선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
노웅래,신창현,더불어민주당,더불어민주당,3선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
노웅래,안민석,더불어민주당,더불어민주당,3선,4선,지역구,지역구,남,남,Representative,Co-Sponsor
노웅래,유은혜,더불어민주당,더불어민주당,3선,재선,지역구,지역구,남,여,Representative,Co-Sponsor
노웅래,이철희,더불어민주당,더불어민주당,3선,초선,지역구,비례대표,남,남,Representative,Co-Sponsor
노웅래,정동영,더불어민주당,국민의당,3선,4선,지역구,지역구,남,남,Representative,Co-Sponsor
곽상도,이헌승,자유한국당,자유한국당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김도읍,이헌승,자유한국당,자유한국당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김성원,이헌승,자유한국당,자유한국당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김순례,이헌승,자유한국당,자유한국당,초선,재선,비례대표,지역구,여,남,Co-Sponsor,Representative
김승희,이헌승,자유한국당,자유한국당,초선,재선,비례대표,지역구,여,남,Co-Sponsor,Representative
박덕흠,이헌승,자유한국당,자유한국당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
윤종필,이헌승,자유한국당,자유한국당,초선,재선,비례대표,지역구,여,남,Co-Sponsor,Representative
이진복,이헌승,자유한국당,자유한국당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
이헌승,정유섭,자유한국당,자유한국당,재선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
이헌승,함진규,자유한국당,자유한국당,재선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
김종회,박주현,국민의당,국민의당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
박주현,손금주,국민의당,국민의당,초선,초선,비례대표,지역구,여,남,Representative,Co-Sponsor
박주현,유성엽,국민의당,국민의당,초선,3선,비례대표,지역구,여,남,Representative,Co-Sponsor
박주현,이동섭,국민의당,국민의당,초선,초선,비례대표,비례대표,여,남,Representative,Co-Sponsor
박주현,이찬열,국민의당,더불어민주당,초선,3선,비례대표,지역구,여,남,Representative,Co-Sponsor
박주현,장정숙,국민의당,국민의당,초선,초선,비례대표,비례대표,여,여,Representative,Co-Sponsor
박주현,주승용,국민의당,국민의당,초선,4선,비례대표,지역구,여,남,Representative,Co-Sponsor
박주현,천정배,국민의당,국민의당,초선,6선,비례대표,지역구,여,남,Representative,Co-Sponsor
박주현,최도자,국민의당,국민의당,초선,초선,비례대표,비례대표,여,여,Representative,Co-Sponsor
강창일,노웅래,더불어민주당,더불어민주당,4선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
권미혁,노웅래,더불어민주당,더불어민주당,초선,3선,지역구,지역구,여,남,Co-Sponsor,Representative
김민기,노웅래,더불어민주당,더불어민주당,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김병욱,노웅래,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
노웅래,박정,더불어민주당,더불어민주당,3선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
노웅래,송기헌,더불어민주당,더불어민주당,3선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
노웅래,신창현,더불어민주당,더불어민주당,3선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
노웅래,안민석,더불어민주당,더불어민주당,3선,4선,지역구,지역구,남,남,Representative,Co-Sponsor
노웅래,유은혜,더불어민주당,더불어민주당,3선,재선,지역구,지역구,남,여,Representative,Co-Sponsor
노웅래,이철희,더불어민주당,더불어민주당,3선,초선,지역구,비례대표,남,남,Representative,Co-Sponsor
노웅래,정동영,더불어민주당,국민의당,3선,4선,지역구,지역구,남,남,Representative,Co-Sponsor
김명연,윤종필,자유한국당,자유한국당,재선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
김상훈,윤종필,자유한국당,자유한국당,재선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
김순례,윤종필,자유한국당,자유한국당,초선,초선,비례대표,비례대표,여,여,Co-Sponsor,Representative
김승희,윤종필,자유한국당,자유한국당,초선,초선,비례대표,비례대표,여,여,Co-Sponsor,Representative
박덕흠,윤종필,자유한국당,자유한국당,재선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
원유철,윤종필,자유한국당,자유한국당,5선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
윤상현,윤종필,무소속,자유한국당,3선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
윤종필,이종명,자유한국당,자유한국당,초선,초선,비례대표,비례대표,여,남,Representative,Co-Sponsor
윤종필,조훈현,자유한국당,자유한국당,초선,초선,비례대표,비례대표,여,남,Representative,Co-Sponsor
곽상도,정우택,자유한국당,자유한국당,초선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
김선동,정우택,자유한국당,자유한국당,재선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
김성찬,정우택,자유한국당,자유한국당,재선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
김승희,정우택,자유한국당,자유한국당,초선,4선,비례대표,지역구,여,남,Co-Sponsor,Representative
문진국,정우택,자유한국당,자유한국당,초선,4선,비례대표,지역구,남,남,Co-Sponsor,Representative
송희경,정우택,자유한국당,자유한국당,초선,4선,비례대표,지역구,여,남,Co-Sponsor,Representative
유기준,정우택,자유한국당,자유한국당,4선,4선,지역구,지역구,남,남,Co-Sponsor,Representative
이종명,정우택,자유한국당,자유한국당,초선,4선,비례대표,지역구,남,남,Co-Sponsor,Representative
강훈식,민홍철,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김해영,민홍철,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
민홍철,소병훈,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
민홍철,윤후덕,더불어민주당,더불어민주당,재선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
민홍철,이훈,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
민홍철,정인화,더불어민주당,국민의당,재선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
민홍철,조정식,더불어민주당,더불어민주당,재선,4선,지역구,지역구,남,남,Representative,Co-Sponsor
민홍철,주승용,더불어민주당,국민의당,재선,4선,지역구,지역구,남,남,Representative,Co-Sponsor
민홍철,황주홍,더불어민주당,국민의당,재선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
곽상도,이헌승,자유한국당,자유한국당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김도읍,이헌승,자유한국당,자유한국당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김성원,이헌승,자유한국당,자유한국당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김순례,이헌승,자유한국당,자유한국당,초선,재선,비례대표,지역구,여,남,Co-Sponsor,Representative
김승희,이헌승,자유한국당,자유한국당,초선,재선,비례대표,지역구,여,남,Co-Sponsor,Representative
김한표,이헌승,자유한국당,자유한국당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
박덕흠,이헌승,자유한국당,자유한국당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
성일종,이헌승,자유한국당,자유한국당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
윤종필,이헌승,자유한국당,자유한국당,초선,재선,비례대표,지역구,여,남,Co-Sponsor,Representative
이진복,이헌승,자유한국당,자유한국당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
이헌승,정유섭,자유한국당,자유한국당,재선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
이헌승,함진규,자유한국당,자유한국당,재선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
김세연,하태경,자유한국당,자유한국당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
박인숙,하태경,자유한국당,자유한국당,재선,재선,지역구,지역구,여,남,Co-Sponsor,Representative
유승민,하태경,무소속,자유한국당,4선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
이종구,하태경,자유한국당,자유한국당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
이학재,하태경,자유한국당,자유한국당,3선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
이혜훈,하태경,자유한국당,자유한국당,3선,재선,지역구,지역구,여,남,Co-Sponsor,Representative
정병국,하태경,자유한국당,자유한국당,5선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
주호영,하태경,무소속,자유한국당,4선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
지상욱,하태경,자유한국당,자유한국당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
강창일,노웅래,더불어민주당,더불어민주당,4선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
권미혁,노웅래,더불어민주당,더불어민주당,초선,3선,지역구,지역구,여,남,Co-Sponsor,Representative
김민기,노웅래,더불어민주당,더불어민주당,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김병욱,노웅래,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
노웅래,박정,더불어민주당,더불어민주당,3선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
노웅래,송기헌,더불어민주당,더불어민주당,3선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
노웅래,신창현,더불어민주당,더불어민주당,3선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
노웅래,안민석,더불어민주당,더불어민주당,3선,4선,지역구,지역구,남,남,Representative,Co-Sponsor
노웅래,유은혜,더불어민주당,더불어민주당,3선,재선,지역구,지역구,남,여,Representative,Co-Sponsor
노웅래,이철희,더불어민주당,더불어민주당,3선,초선,지역구,비례대표,남,남,Representative,Co-Sponsor
노웅래,정동영,더불어민주당,국민의당,3선,4선,지역구,지역구,남,남,Representative,Co-Sponsor
김종회,박주현,국민의당,국민의당,초선,초선,지역구,비례대표,남,여,Co-Sponsor,Representative
박주현,박준영,국민의당,국민의당,초선,초선,비례대표,지역구,여,남,Representative,Co-Sponsor
박주현,유성엽,국민의당,국민의당,초선,3선,비례대표,지역구,여,남,Representative,Co-Sponsor
박주현,이동섭,국민의당,국민의당,초선,초선,비례대표,비례대표,여,남,Representative,Co-Sponsor
박주현,이찬열,국민의당,더불어민주당,초선,3선,비례대표,지역구,여,남,Representative,Co-Sponsor
박주현,장정숙,국민의당,국민의당,초선,초선,비례대표,비례대표,여,여,Representative,Co-Sponsor
박주현,주승용,국민의당,국민의당,초선,4선,비례대표,지역구,여,남,Representative,Co-Sponsor
박주현,천정배,국민의당,국민의당,초선,6선,비례대표,지역구,여,남,Representative,Co-Sponsor
박주현,최도자,국민의당,국민의당,초선,초선,비례대표,비례대표,여,여,Representative,Co-Sponsor
김상훈,박맹우,자유한국당,자유한국당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김승희,박맹우,자유한국당,자유한국당,초선,재선,비례대표,지역구,여,남,Co-Sponsor,Representative
박맹우,원유철,자유한국당,자유한국당,재선,5선,지역구,지역구,남,남,Representative,Co-Sponsor
박맹우,윤영석,자유한국당,자유한국당,재선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
박맹우,이완영,자유한국당,자유한국당,재선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
박맹우,이종명,자유한국당,자유한국당,재선,초선,지역구,비례대표,남,남,Representative,Co-Sponsor
박맹우,이채익,자유한국당,자유한국당,재선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
박맹우,정갑윤,자유한국당,자유한국당,재선,5선,지역구,지역구,남,남,Representative,Co-Sponsor
박맹우,조경태,자유한국당,자유한국당,재선,4선,지역구,지역구,남,남,Representative,Co-Sponsor
곽대훈,이철우,자유한국당,자유한국당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김규환,이철우,자유한국당,자유한국당,초선,3선,비례대표,지역구,남,남,Co-Sponsor,Representative
김정재,이철우,자유한국당,자유한국당,초선,3선,지역구,지역구,여,남,Co-Sponsor,Representative
박덕흠,이철우,자유한국당,자유한국당,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
성일종,이철우,자유한국당,자유한국당,초선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
윤재옥,이철우,자유한국당,자유한국당,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
이완영,이철우,자유한국당,자유한국당,재선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
이종명,이철우,자유한국당,자유한국당,초선,3선,비례대표,지역구,남,남,Co-Sponsor,Representative
이진복,이철우,자유한국당,자유한국당,3선,3선,지역구,지역구,남,남,Co-Sponsor,Representative
김상훈,송석준,자유한국당,자유한국당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김승희,송석준,자유한국당,자유한국당,초선,초선,비례대표,지역구,여,남,Co-Sponsor,Representative
나경원,송석준,자유한국당,자유한국당,4선,초선,지역구,지역구,여,남,Co-Sponsor,Representative
문진국,송석준,자유한국당,자유한국당,초선,초선,비례대표,지역구,남,남,Co-Sponsor,Representative
박주민,송석준,더불어민주당,자유한국당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
소병훈,송석준,더불어민주당,자유한국당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
송석준,임종성,자유한국당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
송석준,정성호,자유한국당,더불어민주당,초선,3선,지역구,지역구,남,남,Representative,Co-Sponsor
송석준,조경태,자유한국당,자유한국당,초선,4선,지역구,지역구,남,남,Representative,Co-Sponsor
김두관,어기구,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김철민,어기구,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김한정,어기구,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
민병두,어기구,더불어민주당,더불어민주당,3선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
박정,어기구,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
신창현,어기구,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
어기구,위성곤,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
어기구,유승희,더불어민주당,더불어민주당,초선,3선,지역구,지역구,남,여,Representative,Co-Sponsor
어기구,윤관석,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
어기구,윤후덕,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
어기구,이훈,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
어기구,최운열,더불어민주당,더불어민주당,초선,초선,지역구,비례대표,남,남,Representative,Co-Sponsor
어기구,표창원,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
김상훈,박맹우,자유한국당,자유한국당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김성찬,박맹우,자유한국당,자유한국당,재선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김승희,박맹우,자유한국당,자유한국당,초선,재선,비례대표,지역구,여,남,Co-Sponsor,Representative
박맹우,신상진,자유한국당,자유한국당,재선,4선,지역구,지역구,남,남,Representative,Co-Sponsor
박맹우,이완영,자유한국당,자유한국당,재선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
박맹우,이종명,자유한국당,자유한국당,재선,초선,지역구,비례대표,남,남,Representative,Co-Sponsor
박맹우,이채익,자유한국당,자유한국당,재선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
박맹우,정갑윤,자유한국당,자유한국당,재선,5선,지역구,지역구,남,남,Representative,Co-Sponsor
박맹우,조경태,자유한국당,자유한국당,재선,4선,지역구,지역구,남,남,Representative,Co-Sponsor
기동민,김영진,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김영진,김영호,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
김영진,박찬대,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
김영진,백혜련,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,여,Representative,Co-Sponsor
김영진,서영교,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Representative,Co-Sponsor
김영진,소병훈,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
김영진,인재근,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Representative,Co-Sponsor
김영진,전혜숙,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Representative,Co-Sponsor
김영진,홍익표,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
김민기,김영진,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,남,Co-Sponsor,Representative
김영진,백혜련,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,여,Representative,Co-Sponsor
김영진,서영교,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Representative,Co-Sponsor
김영진,소병훈,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
김영진,인재근,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Representative,Co-Sponsor
김영진,전혜숙,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,여,Representative,Co-Sponsor
김영진,정재호,더불어민주당,더불어민주당,초선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
김영진,조정식,더불어민주당,더불어민주당,초선,4선,지역구,지역구,남,남,Representative,Co-Sponsor
김영진,홍익표,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
김두관,박남춘,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김영진,박남춘,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
김영호,박남춘,더불어민주당,더불어민주당,초선,재선,지역구,지역구,남,남,Co-Sponsor,Representative
박남춘,박명재,더불어민주당,자유한국당,재선,재선,지역구,지역구,남,남,Representative,Co-Sponsor
박남춘,소병훈,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
박남춘,오영훈,더불어민주당,더불어민주당,재선,초선,지역구,지역구,남,남,Representative,Co-Sponsor
박남춘,윤소하,더불어민주당,정의당,재선,초선,지역구,비례대표,남,남,Representative,Co-Sponsor
